label,userid
3329,25704176
3330,454230062
3331,65160780
3332,3307254
3333,5869934
3334,120869674
3335,92492566
3336,5861313
3337,12580236
3338,5869934
3339,201458928
3340,94671
3341,15845354
3342,81574728
3343,8303799
3344,30501743
3345,320277648
3346,21626672
3347,13537981
3348,18691265
3349,6343378
3350,292842557
3351,150021171
3352,81574728
3353,30501743
3354,9276164
3355,37427573
3356,63046948
3357,37427573
3358,30501743
3359,19199721
3360,96064775
3361,123449820
3362,33174204
3363,27323290
3364,320042843
3365,102882801
3366,102882801
3367,39305474
3368,148955986
3369,284653230
3370,23748791
3371,6155364
3372,5911595
3373,167199742
3374,2587619
3375,6098210
3376,6125233
3377,4373449
3378,3284791
3379,55636650
3380,90290050
3381,76610058
3382,169186684
3383,234055937
3384,707418917
3385,48956487
3386,15760166
3387,15845354
3388,3284588
3389,63046948
3390,180659183
3391,123706250
3392,55979569
3393,67921012
3394,535284743
3395,76610058
3396,137821731
3397,3099648
3398,719421160
3399,2560231
3400,102882801
3401,475770693
3402,41355958
3403,39607256
3404,6320335
3405,10197478
3406,6737213
3407,76032480
3408,138381798
3409,41832288
3410,25022225
3411,34963547
3412,70102027
3413,192338866
3414,7939879
3415,535284743
3416,230970040
3417,58511133
3418,3020384
3419,10197478
3420,14509140
3421,14612544
3422,24701644
3423,13422166
3424,3641600
3425,3641600
3426,123706250
3427,3122763
3428,82845147
3429,2265817
3430,7864936
3431,53337913
3432,22777280
3433,299011411
3434,17432285
3435,30707332
3436,7673853
3437,14563204
3438,200620026
3439,13061557
3440,228815637
3441,85977166
3442,3020384
3443,92631903
3444,129248579
3445,18870029
3446,27348989
3447,10943996
3448,1484574
3449,136674787
3450,527964925
3451,189139038
3452,189139038
3453,189139038
3454,189139038
3455,189139038
3456,16750502
3457,5626590
3458,8501671
3459,24701644
3460,16348844
3461,4940788
3462,211218016
3463,78364435
3464,129248579
3465,6867024
3466,45956387
3467,39236407
3468,21001826
3469,280643391
3470,195458141
3471,51991989
3472,695077
3473,18490775
3474,35399130
3475,11089998
3476,17179495
3477,7034171
3478,12564526
3479,79671072
3480,7953639
3481,44916148
3482,21102133
3483,130658499
3484,19829813
3485,22764865
3486,137821731
3487,41355958
3488,42674769
3489,58436549
3490,37427573
3491,27537563
3492,650999583
3493,52185322
3494,25022225
3495,14225578
3496,5132206
3497,40952229
3498,53933942
3499,17002050
3500,56979676
3501,9579394
3502,193929616
3503,202572943
3504,28357905
3505,278938688
3506,202572943
3507,635667455
3508,473527030
3509,17241414
3510,13113428
3511,41435872
3512,125895542
3513,27197116
3514,27592771
3515,8252808
3516,38094381
3517,85977166
3518,51772812
3519,520085206
3520,41832288
3521,33174204
3522,13443268
3523,5503985
3524,1769646
3525,34634110
3526,5132206
3527,3183810
3528,310714172
3529,51772812
3530,220357192
3531,5088126
3532,16352469
3533,12678203
3534,71515545
3535,7981994
3536,27152713
3537,331600465
3538,21102133
3539,21102133
3540,4637986
3541,51492778
3542,23902810
3543,14976442
3544,8839408
3545,2521979
3546,2869716
3547,76630296
3548,8555208
3549,40184020
3550,33159629
3551,18870029
3552,68270317
3553,4803866
3554,2587490
3555,56979676
3556,27348989
3557,3213135
3558,17179495
3559,271544192
3560,28964633
3561,47163714
3562,5545942
3563,445381445
3564,19971785
3565,229674124
3566,193929616
3567,68063716
3568,72500577
3569,29150225
3570,310923781
3571,10848818
3572,7039365
3573,2521979
3574,4470180
3575,18040005
3576,54866698
3577,334149708
3578,64500105
3579,64500105
3580,64500105
3581,244180620
3582,64500105
3583,64500105
3584,7028778
3585,5055117
3586,211570181
3587,11178982
3588,7976867
3589,24628011
3590,11178982
3591,420230871
3592,38372172
3593,5624433
3594,5624433
3595,252977089
3596,3526895
3597,451030577
3598,586179701
3599,88223333
3600,17622636
3601,6228759
3602,7577206
3603,230970040
3604,31060098
3605,4756882
3606,4989816
3607,192230477
3608,136798969
3609,7039365
3610,173873569
3611,5754364
3612,5754364
3613,21102133
3614,2897641
3615,888
3616,888
3617,888
3618,888
3619,888
3620,380
3621,380
3622,380
3623,380
3624,380
3625,380
3626,380
3627,380
3628,380
3629,40
3630,40
3631,40
3632,40
3633,40
3634,600
3635,600
3636,600
3637,600
3638,600
3639,600
3640,600
3641,600
3642,600
3643,600
3644,600
3645,600
3646,50
3647,50
3648,50
3649,50
3650,50
3651,50
3652,50
3653,50
3654,50
3655,50
3656,50
3657,50
3658,50
3659,50
3660,50
3661,50
3662,50
3663,50
3664,50
3665,50
3666,50
3667,50
3668,50
3669,50
3670,50
3671,50
3672,50
3673,50
3674,50
3675,50
3676,50
3677,50
3678,50
3679,50
3680,50
3681,50
3682,50
3683,50
3684,50
3685,499
3686,499
3687,499
3688,499
3689,499
3690,499
3691,499
3692,499
3693,499
3694,499
3695,499
3696,499
3697,499
3698,70
3699,70
3700,70
3701,70
3702,70
3703,70
3704,70
3705,70
3706,70
3707,70
3708,70
3709,70
3710,70
3711,70
3712,70
3713,70
3714,70
3715,70
3716,580
3717,580
3718,580
3719,580
3720,580
3721,580
3722,580
3723,580
3724,580
3725,580
3726,580
3727,580
3728,580
3729,580
3730,580
3731,580
3732,580
3733,580
3734,580
3735,580
3736,580
3737,580
3738,580
3739,580
3740,580
3741,580
3742,388
3743,388
3744,388
3745,388
3746,388
3747,388
3748,388
3749,388
3750,5
3751,5
3752,5
3753,5
3754,5
3755,5
3756,5
3757,5
3758,5
3759,5
3760,5
3761,5
3762,5
3763,5
3764,5
3765,5
3766,5
3767,5
3768,5
3769,5
3770,5
3771,5
3772,5
3773,5
3774,5
3775,5
3776,5
3777,5
3778,59
3779,59
3780,59
3781,59
3782,59
3783,59
3784,59
3785,59
3786,59
3787,59
3788,59
3789,59
3790,59
3791,59
3792,59
3793,59
3794,59
3795,59
3796,59
3797,59
3798,59
3799,59
3800,59
3801,59
3802,59
3803,59
3804,50
3805,50
3806,50
3807,50
3808,50
3809,50
3810,50
3811,50
3812,50
3813,50
3814,50
3815,50
3816,50
3817,50
3818,50
3819,50
3820,50
3821,50
3822,499
3823,499
3824,499
3825,499
3826,499
3827,499
3828,499
3829,520
3830,520
3831,520
3832,520
3833,35
3834,35
3835,35
3836,35
3837,35
3838,35
3839,499
3840,499
3841,499
3842,499
3843,550
3844,550
3845,550
3846,550
3847,550
3848,36
3849,36
3850,36
3851,36
3852,430
3853,430
3854,430
3855,430
3856,430
3857,430
3858,430
3859,430
3860,430
3861,430
3862,30
3863,30
3864,30
3865,30
3866,30
3867,30
3868,30
3869,30
3870,30
3871,450
3872,450
3873,450
3874,450
3875,500
3876,500
3877,500
3878,500
3879,500
3880,500
3881,500
3882,500
3883,500
3884,480
3885,480
3886,480
3887,480
3888,480
3889,480
3890,480
3891,600
3892,600
3893,600
3894,600
3895,600
3896,500
3897,500
3898,500
3899,500
3900,360
3901,360
3902,360
3903,360
3904,360
3905,40
3906,40
3907,40
3908,40
3909,40
3910,40
3911,40
3912,40
3913,40
3914,40
3915,1000
3916,1000
3917,1000
3918,1000
3919,1000
3920,1000
3921,1000
3922,1000
3923,1000
3924,1000
3925,1000
3926,900
3927,900
3928,900
3929,900
3930,900
3931,900
3932,900
3933,900
3934,420
3935,420
3936,420
3937,420
3938,420
3939,420
3940,47
3941,47
3942,47
3943,47
3944,47
3945,47
3946,47
3947,47
3948,47
3949,47
3950,47
3951,47
3952,47
3953,47
3954,47
3955,47
3956,47
3957,47
3958,47
3959,47
3960,47
3961,47
3962,47
3963,47
3964,47
3965,47
3966,47
3967,47
3968,47
3969,47
3970,47
3971,47
3972,47
3973,47
3974,47
3975,47
3976,47
3977,47
3978,47
3979,47
3980,47
3981,47
3982,47
3983,47
3984,47
3985,47
3986,47
3987,47
3988,47
3989,47
3990,47
3991,47
3992,47
3993,47
3994,47
3995,47
3996,47
3997,47
3998,47
3999,47
4000,47
4001,47
4002,47
4003,47
4004,47
4005,47
4006,47
4007,47
4008,47
4009,47
4010,47
4011,47
4012,47
4013,47
4014,47
4015,47
4016,47
4017,47
4018,47
4019,47
4020,47
4021,47
4022,47
4023,47
4024,47
4025,47
4026,47
4027,47
4028,47
4029,47
4030,47
4031,47
4032,47
4033,47
4034,47
4035,47
4036,47
4037,47
4038,47
4039,47
4040,78
4041,78
4042,78
4043,78
4044,78
4045,78
4046,78
4047,78
4048,78
4049,78
4050,78
4051,78
4052,78
4053,78
4054,78
4055,78
4056,78
4057,78
4058,78
4059,78
4060,78
4061,78
4062,78
4063,78
4064,78
4065,78
4066,78
4067,78
4068,78
4069,78
4070,78
4071,78
4072,78
4073,78
4074,78
4075,78
4076,78
4077,78
4078,78
4079,78
4080,78
4081,78
4082,78
4083,78
4084,78
4085,78
4086,78
4087,78
4088,78
4089,78
4090,42
4091,42
4092,42
4093,42
4094,42
4095,42
4096,42
4097,42
4098,42
4099,42
4100,42
4101,42
4102,42
4103,42
4104,42
4105,42
4106,42
4107,42
4108,42
4109,42
4110,42
4111,42
4112,42
4113,42
4114,42
4115,42
4116,42
4117,42
4118,42
4119,42
4120,42
4121,42
4122,68
4123,68
4124,68
4125,68
4126,68
4127,68
4128,68
4129,68
4130,68
4131,68
4132,68
4133,68
4134,68
4135,68
4136,68
4137,68
4138,68
4139,68
4140,68
4141,68
4142,68
4143,68
4144,68
4145,68
4146,68
4147,68
4148,68
4149,68
4150,68
4151,68
4152,68
4153,68
4154,68
4155,68
4156,68
4157,68
4158,68
4159,68
4160,32
4161,32
4162,32
4163,32
4164,32
4165,32
4166,32
4167,32
4168,32
4169,32
4170,32
4171,32
4172,32
4173,32
4174,32
4175,32
4176,32
4177,32
4178,32
4179,32
4180,32
4181,32
4182,32
4183,32
4184,32
4185,32
4186,32
4187,32
4188,32
4189,32
4190,32
4191,32
4192,32
4193,32
4194,32
4195,75
4196,75
4197,75
4198,75
4199,75
4200,75
4201,75
4202,75
4203,75
4204,75
4205,75
4206,75
4207,75
4208,75
4209,75
4210,75
4211,75
4212,75
4213,75
4214,89
4215,89
4216,89
4217,89
4218,89
4219,89
4220,89
4221,89
4222,89
4223,89
4224,89
4225,89
4226,89
4227,89
4228,89
4229,89
4230,89
4231,89
4232,89
4233,89
4234,89
4235,89
4236,89
4237,57
4238,57
4239,57
4240,57
4241,57
4242,57
4243,57
4244,57
4245,57
4246,57
4247,57
4248,57
4249,57
4250,57
4251,57
4252,57
4253,57
4254,57
4255,57
4256,57
4257,57
4258,57
4259,57
4260,57
4261,57
4262,57
4263,57
4264,57
4265,57
4266,57
4267,57
4268,57
4269,57
4270,57
4271,57
4272,57
4273,57
4274,57
4275,57
4276,57
4277,57
4278,57
4279,57
4280,57
4281,57
4282,57
4283,57
4284,57
4285,57
4286,57
4287,64
4288,64
4289,64
4290,64
4291,64
4292,64
4293,64
4294,64
4295,64
4296,64
4297,64
4298,64
4299,64
4300,64
4301,64
4302,64
4303,64
4304,64
4305,64
4306,64
4307,64
4308,64
4309,64
4310,64
4311,64
4312,64
4313,64
4314,64
4315,64
4316,64
4317,64
4318,64
4319,64
4320,64
4321,64
4322,64
4323,64
4324,64
4325,64
4326,64
4327,48
4328,48
4329,48
4330,48
4331,48
4332,48
4333,48
4334,48
4335,48
4336,48
4337,48
4338,48
4339,48
4340,48
4341,48
4342,48
4343,48
4344,48
4345,48
4346,48
4347,48
4348,48
4349,48
4350,48
4351,48
4352,48
4353,48
4354,48
4355,48
4356,48
4357,48
4358,48
4359,60
4360,60
4361,60
4362,60
4363,60
4364,60
4365,60
4366,60
4367,60
4368,60
4369,60
4370,60
4371,60
4372,60
4373,60
4374,60
4375,60
4376,60
4377,60
4378,60
4379,60
4380,60
4381,60
4382,60
4383,60
4384,60
4385,60
4386,60
4387,60
4388,60
4389,60
4390,60
4391,60
4392,60
4393,60
4394,60
4395,60
4396,60
4397,60
4398,60
4399,60
4400,75
4401,75
4402,75
4403,75
4404,75
4405,75
4406,75
4407,75
4408,75
4409,75
4410,75
4411,75
4412,75
4413,110
4414,110
4415,110
4416,110
4417,110
4418,110
4419,110
4420,110
4421,110
4422,110
4423,110
4424,110
4425,110
4426,110
4427,110
4428,110
4429,110
4430,110
4431,69
4432,69
4433,69
4434,69
4435,69
4436,69
4437,69
4438,69
4439,69
4440,69
4441,69
4442,69
4443,69
4444,69
4445,53
4446,53
4447,53
4448,53
4449,53
4450,53
4451,53
4452,53
4453,53
4454,53
4455,53
4456,53
4457,53
4458,53
4459,53
4460,53
4461,53
4462,53
4463,31
4464,31
4465,31
4466,31
4467,31
4468,31
4469,31
4470,31
4471,31
4472,31
4473,31
4474,31
4475,42
4476,42
4477,42
4478,42
4479,42
4480,39
4481,39
4482,39
4483,39
4484,39
4485,39
4486,147090358
4487,24717542
4488,3013575
4489,5726905
4490,49639706
4491,52128483
4492,2845723
4493,2845723
4494,2845723
4495,139480656
4496,11149433
4497,12740393
4498,53566981
4499,8350802
4500,135800232
4501,831639
4502,41459338
4503,61528226
4504,10047531
4505,99627640
4506,46994513
4507,296132961
4508,17756674
4509,110681513
4510,23005232
4511,595174
4512,3031011
4513,2243724
4514,5875726
4515,40212384
4516,6915383
4517,17395052
4518,61528226
4519,4835374
4520,61528226
4521,31786093
4522,17409963
4523,9525491
4524,139480656
4525,9525491
4526,3714457
4527,3714457
4528,7467326
4529,15969480
4530,15969480
4531,6940532
4532,6940532
4533,10707352
4534,10707352
4535,6915383
4536,18855911
4537,30516119
4538,5726905
4539,15218702
4540,42607710
4541,2592208
4542,42607710
4543,10707352
4544,3220210
4545,52128483
4546,139480656
4547,3598897
4548,28592842
4549,15356463
4550,53566981
4551,831639
4552,275642968
4553,46994513
4554,27918815
4555,6106167
4556,871746399
4557,363048800
4558,23444134
4559,341327452
4560,139480656
4561,341327452
4562,341327452
4563,15969480
4564,12285994
4565,15969480
4566,34250633
4567,15114005
4568,15114005
4569,139306555
4570,139306555
4571,40931005
4572,40931005
4573,40184020
4574,2753378
4575,19528320
4576,4397912
4577,5416248
4578,21262408
4579,6071612
4580,139011711
4581,7396837
4582,41395380
4583,48753967
4584,39200992
4585,3615282
4586,5757084
4587,15218702
4588,7140169
4589,4625686
4590,9838169
4591,8630670
4592,135800232
4593,6106167
4594,594354452
4595,871746399
4596,17409963
4597,2976602
4598,2976602
4599,341327452
4600,341327452
4601,15969480
4602,7140169
4603,15969480
4604,17587121
4605,17587121
4606,139480656
4607,9525491
4608,49524217
4609,70856457
4610,16458452
4611,2301598
4612,4231353
4613,227986039
4614,6688420
4615,36560817
4616,9404301
4617,5356236
4618,5646709
4619,57316672
4620,40931005
4621,110819073
4622,40888592
4623,46464342
4624,5398592
4625,354872436
4626,472264895
4627,8523223
4628,147090358
4629,13070899
4630,3361217
4631,5726905
4632,97213980
4633,279151888
4634,4625686
4635,6024218
4636,24578203
4637,2001733
4638,68183453
4639,40425387
4640,53566981
4641,54382191
4642,162268199
4643,110681513
4644,9971884
4645,9971884
4646,4625686
4647,3765281
4648,2976602
4649,19528320
4650,10473274
4651,182980702
4652,41633055
4653,128486421
4654,28198047
4655,341327452
4656,27914698
4657,70856457
4658,48753967
4659,8939209
4660,11422101
4661,1447310
4662,15969480
4663,6737369
4664,81303769
4665,25241670
4666,36560817
4667,9404301
4668,2601172
4669,18009420
4670,5646709
4671,57316672
4672,56122734
4673,42607710
4674,50921826
4675,40888592
4676,7878587
4677,18855911
4678,3013575
4679,5988930
4680,16666600
4681,36924231
4682,1922617
4683,135800232
4684,26924487
4685,2976602
4686,2976602
4687,3866425
4688,9971884
4689,2976602
4690,9971884
4691,2976602
4692,11422101
4693,11422101
4694,11422101
4695,4987366
4696,56122734
4697,56122734
4698,2001733
4699,36285751
4700,57548571
4701,19528320
4702,139480656
4703,5416248
4704,20003795
4705,49731979
4706,365932427
4707,32548388
4708,215099535
4709,12285994
4710,23015632
4711,29801260
4712,27455484
4713,4637801
4714,12933851
4715,271544192
4716,145703049
4717,28592842
4718,8684033
4719,206598758
4720,421596030
4721,225013183
4722,451311924
4723,5834405
4724,14853604
4725,11294812
4726,4442420
4727,52128483
4728,15218702
4729,174315
4730,372330
4731,168669474
4732,6329722
4733,3458345
4734,17587121
4735,4577692
4736,135739629
4737,52128483
4738,202966345
4739,2845723
4740,2845723
4741,16458452
4742,4625686
4743,7140169
4744,10421767
4745,26040313
4746,2303521
4747,17756674
4748,4625686
4749,5336319
4750,9838169
4751,12740393
4752,4537953
4753,2588755
4754,10480128
4755,3193332
4756,9182299
4757,4742154
4758,4949608
4759,42205190
4760,4970968
4761,89031738
4762,135800232
4763,162268199
4764,53566981
4765,374317381
4766,27538104
4767,3372106
4768,612746
4769,612746
4770,64078397
4771,8630670
4772,27277017
4773,18855911
4774,7663967
4775,396956984
4776,5179816
4777,14853604
4778,7663967
4779,3013575
4780,3013575
4781,30516119
4782,5988930
4783,24717542
4784,62689640
4785,168669474
4786,168669474
4787,168669474
4788,5605065
4789,168669474
4790,93636460
4791,7140169
4792,1471751
4793,8280928
4794,40425387
4795,223684031
4796,3372106
4797,17012564
4798,2976602
4799,831639
4800,275642968
4801,8200190
4802,135800232
4803,36106919
4804,162268199
4805,17267891
4806,296132961
4807,296132961
4808,6106167
4809,23005232
4810,162268199
4811,2976602
4812,6915383
4813,8338686
4814,8200190
4815,14011341
4816,751808691
4817,162268199
4818,4764443
4819,8200190
4820,44716365
4821,4964887
4822,2976602
4823,2594779
4824,24717542
4825,24717542
4826,3013575
4827,52128483
4828,2592208
4829,93636460
4830,3729694
4831,3693754
4832,9404301
4833,9838169
4834,26956006
4835,831639
4836,17746338
4837,10047531
4838,36106919
4839,141420763
4840,4907522
4841,19016426
4842,4987366
4843,27015126
4844,4907522
4845,3866425
4846,27015126
4847,9971884
4848,167675724
4849,10473274
4850,10473274
4851,9525491
4852,9525491
4853,9971884
4854,227986039
4855,41236679
4856,41236679
4857,11422101
4858,11422101
4859,11422101
4860,11422101
4861,11422101
4862,11422101
4863,11422101
4864,11422101
4865,12285994
4866,12285994
4867,11422101
4868,11422101
4869,12285994
4870,16679366
4871,36874256
4872,19528320
4873,7663967
4874,23758300
4875,30516119
4876,3013575
4877,168669474
4878,2592208
4879,16666600
4880,69481040
4881,136473880
4882,23977918
4883,36106919
4884,6106167
4885,6106167
4886,12237085
4887,296132961
4888,6106167
4889,6106167
4890,565032603
4891,36106919
4892,2753378
4893,6106167
4894,165696178
4895,751808691
4896,6106167
4897,19016426
4898,19016426
4899,27038367
4900,121779543
4901,19016426
4902,31616473
4903,341327452
4904,31616473
4905,341327452
4906,341327452
4907,41236679
4908,41236679
4909,2753378
4910,2592208
4911,11422101
4912,11422101
4913,11422101
4914,11422101
4915,11422101
4916,11422101
4917,18009420
4918,36874256
4919,41323117
4920,41323117
4921,18009420
4922,28450926
4923,5179816
4924,14853604
4925,2594779
4926,23758300
4927,45305113
4928,42299523
4929,9416568
4930,85659834
4931,5070978
4932,3866425
4933,1381233
4934,3359278
4935,17587121
4936,17587121
4937,6024218
4938,16458452
4939,6798869
4940,18131448
4941,60703569
4942,52960630
4943,2946466
4944,3417067
4945,24578203
4946,41268688
4947,110819073
4948,317457106
4949,2001733
4950,10044691
4951,68183453
4952,2915102
4953,108504450
4954,53946739
4955,831639
4956,390101670
4957,451117907
4958,457547495
4959,4274650
4960,389657557
4961,2001733
4962,135848001
4963,10044691
4964,227692557
4965,227692557
4966,11422101
4967,11422101
4968,11422101
4969,11422101
4970,174315
4971,17587121
4972,40888592
4973,2594779
4974,3013575
4975,24717542
4976,174315
4977,93636460
4978,341327452
4979,3988424
4980,9838169
4981,20694861
4982,192233225
4983,10047531
4984,14011341
4985,192233225
4986,9971884
4987,26190591
4988,139480656
4989,139480656
4990,9525491
4991,26190591
4992,9525491
4993,341327452
4994,9525491
4995,227986039
4996,341327452
4997,341327452
4998,9971884
4999,41236679
5000,41236679
5001,54415192
5002,54415192
5003,11422101
5004,11422101
5005,11422101
5006,11422101
5007,12285994
5008,12285994
5009,12285994
5010,12285994
5011,16679366
5012,36874256
5013,34250633
5014,38139040
5015,38139040
5016,174315
5017,139306555
5018,139306555
5019,139306555
5020,40184020
5021,324749906
5022,98715403
5023,10421124
5024,3013575
5025,24717542
5026,52128483
5027,15218702
5028,40634759
5029,174315
5030,137703753
5031,34250633
5032,52591316
5033,24578203
5034,1471751
5035,15356463
5036,169749400
5037,84352135
5038,15356463
5039,3372106
5040,374317381
5041,92562371
5042,2880419
5043,8630670
5044,8630670
5045,4909976
5046,36106919
5047,6395215
5048,9378068
5049,6106167
5050,44716365
5051,17756674
5052,6395215
5053,6395215
5054,179207336
5055,61554934
5056,871746399
5057,36106919
5058,138796339
5059,2976602
5060,2753378
5061,37852952
5062,192233225
5063,6395215
5064,121779543
5065,17756674
5066,2753378
5067,9971884
5068,26190591
5069,26190591
5070,26190591
5071,9971884
5072,2753378
5073,2594779
5074,24717542
5075,24717542
5076,3013575
5077,379269
5078,1381233
5079,93636460
5080,3220210
5081,17746338
5082,6106167
5083,871746399
5084,6106167
5085,6106167
5086,341327452
5087,341327452
5088,341327452
5089,227986039
5090,227986039
5091,56122734
5092,139306555
5093,139306555
5094,139306555
5095,139306555
5096,17587121
5097,17587121
5098,40931005
5099,40931005
5100,13470467
5101,3598897
5102,9525491
5103,8662367
5104,5852679
5105,9971884
5106,5416248
5107,139011711
5108,49524217
5109,41236679
5110,2301598
5111,39200992
5112,11422101
5113,22471389
5114,215099535
5115,34955866
5116,6737369
5117,81303769
5118,215445907
5119,5374604
5120,130658499
5121,38139040
5122,11749374
5123,102173041
5124,3013575
5125,379269
5126,62677402
5127,7140169
5128,93636460
5129,24578203
5130,34250633
5131,3693754
5132,17024395
5133,9838169
5134,2363240
5135,223684031
5136,2976602
5137,831639
5138,36106919
5139,17746338
5140,6106167
5141,343640548
5142,4907522
5143,2976602
5144,4835374
5145,6106167
5146,34250633
5147,341327452
5148,341327452
5149,11422101
5150,11422101
5151,11422101
5152,11422101
5153,7140169
5154,12285994
5155,12285994
5156,16679366
5157,139306555
5158,139306555
5159,139306555
5160,139306555
5161,40931005
5162,40931005
5163,324749906
5164,9525491
5165,5416248
5166,8662367
5167,5852679
5168,139011711
5169,49524217
5170,41236679
5171,2516463
5172,39200992
5173,102173041
5174,102173041
5175,2594779
5176,30516119
5177,379269
5178,42607710
5179,52591316
5180,7140169
5181,3729694
5182,831639
5183,36106919
5184,192233225
5185,871746399
5186,162268199
5187,751808691
5188,9525491
5189,10473274
5190,9525491
5191,10473274
5192,341327452
5193,10473274
5194,9525491
5195,341327452
5196,341327452
5197,11422101
5198,11422101
5199,11422101
5200,11422101
5201,227986039
5202,227986039
5203,16679366
5204,34250633
5205,139306555
5206,139306555
5207,139306555
5208,17587121
5209,17587121
5210,17587121
5211,40931005
5212,40931005
5213,42607710
5214,13470467
5215,7396837
5216,365932427
5217,15559022
5218,5359050
5219,215099535
5220,34955866
5221,6737369
5222,17099454
5223,5179816
5224,2594779
5225,11294812
5226,52128483
5227,168669474
5228,97213980
5229,168669474
5230,168669474
5231,52128483
5232,53566981
5233,2976602
5234,1922617
5235,2001733
5236,36106919
5237,23005232
5238,132991659
5239,192233225
5240,192233225
5241,2976602
5242,40212384
5243,17395052
5244,2001733
5245,2976602
5246,252931359
5247,26190591
5248,2976602
5249,2976602
5250,26190591
5251,2976602
5252,41236679
5253,41236679
5254,11422101
5255,11422101
5256,11422101
5257,11422101
5258,11422101
5259,11422101
5260,11422101
5261,11422101
5262,11422101
5263,11422101
5264,11422101
5265,11422101
5266,11422101
5267,18009420
5268,18009420
5269,16679366
5270,98715403
5271,41633055
5272,154063956
5273,96508278
5274,174315
5275,13070899
5276,91622956
5277,95925531
5278,40794122
5279,9244561
5280,1287897
5281,16458452
5282,136473880
5283,136473880
5284,2001733
5285,2915102
5286,10044691
5287,2688434
5288,10106830
5289,17099454
5290,3429063
5291,4558878
5292,58988414
5293,51786424
5294,233162708
5295,450773536
5296,2001733
5297,390101670
5298,141420763
5299,38246708
5300,16458452
5301,227692557
5302,227692557
5303,11422101
5304,11422101
5305,11422101
5306,11422101
5307,11422101
5308,11422101
5309,11422101
5310,11422101
5311,11422101
5312,182980702
5313,61657685
5314,200743106
5315,3359278
5316,25544085
5317,20003795
5318,41395380
5319,3615282
5320,61582613
5321,215099535
5322,1447310
5323,96508278
5324,139480656
5325,16666600
5326,93636460
5327,6024218
5328,24578203
5329,42607710
5330,52128483
5331,68819261
5332,139480656
5333,20003795
5334,831639
5335,162268199
5336,871746399
5337,751808691
5338,60698204
5339,105074188
5340,26190591
5341,139480656
5342,139480656
5343,26190591
5344,139480656
5345,10473274
5346,341327452
5347,10473274
5348,31616473
5349,5416248
5350,5416248
5351,31616473
5352,341327452
5353,341327452
5354,341327452
5355,4537953
5356,4537953
5357,60698204
5358,2301598
5359,7396837
5360,5772720
5361,41395380
5362,35507151
5363,44716365
5364,35506688
5365,11422101
5366,30031661
5367,5479008
5368,12718387
5369,770626
5370,770626
5371,41323117
5372,1709164
5373,7663967
5374,2594779
5375,7663967
5376,42299523
5377,3013575
5378,24717542
5379,174315
5380,40634759
5381,139480656
5382,7140169
5383,5400666
5384,26040313
5385,16666600
5386,68183453
5387,14764207
5388,31693887
5389,3372106
5390,53566981
5391,53566981
5392,54382191
5393,8630670
5394,8630670
5395,135800232
5396,162268199
5397,170883508
5398,17756674
5399,16453426
5400,607227105
5401,3372106
5402,138796339
5403,2976602
5404,14011341
5405,17395052
5406,4987366
5407,4835374
5408,8938599
5409,19016426
5410,45444739
5411,28450926
5412,26190591
5413,26190591
5414,139480656
5415,27914698
5416,10707352
5417,3714457
5418,3714457
5419,7140169
5420,4945913
5421,4945913
5422,227986039
5423,24717542
5424,24717542
5425,3013575
5426,130658499
5427,139480656
5428,42607710
5429,139480656
5430,20694861
5431,53566981
5432,23148524
5433,6106167
5434,132991659
5435,41771817
5436,276248
5437,565032603
5438,36106919
5439,6106167
5440,4274650
5441,6106167
5442,4964887
5443,139480656
5444,29801260
5445,167675724
5446,139480656
5447,139480656
5448,41236679
5449,41236679
5450,7467326
5451,11422101
5452,11422101
5453,15559022
5454,15559022
5455,29801260
5456,36874256
5457,18009420
5458,18009420
5459,17587121
5460,17587121
5461,17587121
5462,68819261
5463,135848001
5464,26190591
5465,128486421
5466,341327452
5467,7396837
5468,1768488
5469,2592208
5470,39200992
5471,5400666
5472,22471389
5473,2594779
5474,3013575
5475,5988930
5476,31693887
5477,5726905
5478,168669474
5479,41323117
5480,40425387
5481,3729694
5482,1922617
5483,53566981
5484,21321699
5485,751808691
5486,6106167
5487,33624037
5488,1922617
5489,36106919
5490,162268199
5491,6915383
5492,17395052
5493,19016426
5494,19016426
5495,751808691
5496,17756674
5497,13077156
5498,13077156
5499,9525491
5500,10473274
5501,10473274
5502,9525491
5503,54415192
5504,54415192
5505,11422101
5506,15969480
5507,11422101
5508,15969480
5509,6940532
5510,10707352
5511,6915383
5512,6915383
5513,40425387
5514,40931005
5515,40931005
5516,324749906
5517,68819261
5518,135848001
5519,2976602
5520,4397912
5521,182980702
5522,3598897
5523,102173041
5524,102173041
5525,14853604
5526,5988930
5527,30516119
5528,24717542
5529,174315
5530,174315
5531,1455132
5532,7140169
5533,24578203
5534,139480656
5535,3729694
5536,89031738
5537,223684031
5538,374317381
5539,831639
5540,36106919
5541,111923088
5542,25906445
5543,6106167
5544,6106167
5545,162268199
5546,192233225
5547,6106167
5548,6106167
5549,6106167
5550,141420763
5551,751808691
5552,6106167
5553,2976602
5554,138796339
5555,4274650
5556,192233225
5557,45081910
5558,31616473
5559,9525491
5560,9525491
5561,139480656
5562,9525491
5563,45081910
5564,174315
5565,18009420
5566,18009420
5567,139306555
5568,139306555
5569,9971884
5570,26190591
5571,13470467
5572,341327452
5573,3013575
5574,27914698
5575,139480656
5576,3220210
5577,52128483
5578,265904788
5579,14764207
